seqid,phobius_start,phobius_end,phobius_type
SPAC1002.07c.1,0,0,OTHER
SPAC1002.08c.1,0,0,OTHER
SPAC1002.09c.1,0,0,OTHER
SPAC1002.10c.1,0,0,OTHER
SPAC1002.12c.1,0,0,OTHER
SPAC1002.14.1,0,0,OTHER
SPAC1002.15c.1,0,0,OTHER
SPAC1002.16c.1,0,0,OTHER
SPAC1002.17c.1,0,0,OTHER
SPAC1002.18.1,0,0,OTHER
SPAC1002.19.1,0,0,OTHER
SPAC1002.20.1,0,0,OTHER
SPAC1006.02.1,0,0,OTHER
SPAC1006.03c.1,0,0,OTHER
SPAC1006.04c.1,0,0,OTHER
SPAC1006.06.1,0,0,OTHER
SPAC1006.07.1,0,0,OTHER
SPAC1006.08.1,0,0,OTHER
SPAC1006.09.1,0,0,OTHER
SPAC1039.01.1,0,0,OTHER
SPAC1039.03.1,0,0,OTHER
SPAC1039.04.1,0,0,OTHER
SPAC1039.05c.1,0,0,OTHER
SPAC1039.06.1,0,0,OTHER
SPAC1039.07c.1,0,0,OTHER
SPAC1039.08.1,0,0,OTHER
SPAC1039.09.1,0,0,OTHER
SPAC1039.10.1,0,0,OTHER
SPAC105.02c.1,0,0,OTHER
SPAC105.03c.1,0,0,OTHER
SPAC1071.01c.1,0,0,OTHER
SPAC1071.02.1,0,0,OTHER
SPAC1071.05.1,0,0,OTHER
SPAC1071.06.1,0,0,OTHER
SPAC1071.07c.1,0,0,OTHER
SPAC1071.09c.1,0,0,OTHER
SPAC1071.10c.1,0,0,OTHER
SPAC1071.11.1,0,0,OTHER
SPAC1071.12c.1,0,0,OTHER
SPAC1071.13.1,0,0,OTHER
SPAC1093.01.1,0,0,OTHER
SPAC1093.02.1,0,0,OTHER
SPAC1093.03.1,0,0,OTHER
SPAC1093.04c.1,0,0,OTHER
SPAC1093.05.1,0,0,OTHER
SPAC1093.06c.1,0,0,OTHER
SPAC1093.07.1,0,0,OTHER
SPAC10F6.01c.1,0,0,OTHER
SPAC10F6.02c.1,0,0,OTHER
SPAC10F6.04.1,0,0,OTHER
SPAC10F6.05c.1,0,0,OTHER
SPAC10F6.06.1,0,0,OTHER
SPAC10F6.07c.1,0,0,OTHER
SPAC10F6.08c.1,0,0,OTHER
SPAC10F6.09c.1,0,0,OTHER
SPAC10F6.10.1,0,0,OTHER
SPAC10F6.11c.1,0,0,OTHER
SPAC10F6.13c.1,0,0,OTHER
SPAC10F6.14c.1,0,0,OTHER
SPAC10F6.15.1,0,0,OTHER
SPAC10F6.17c.1,0,0,OTHER
SPAC110.01.1,0,0,OTHER
SPAC110.02.1,0,0,OTHER
SPAC110.03.1,0,0,OTHER
SPAC110.04c.1,0,0,OTHER
SPAC1142.01.1,0,0,OTHER
SPAC1142.02c.1,0,0,OTHER
SPAC1142.03c.1,0,0,OTHER
SPAC1142.04.1,0,0,OTHER
SPAC1142.06.1,0,0,OTHER
SPAC1142.07c.1,0,0,OTHER
SPAC1142.08.1,0,0,OTHER
SPAC1142.09.1,0,0,OTHER
SPAC11D3.01c.1,0,0,OTHER
SPAC11D3.02c.1,0,0,OTHER
SPAC11D3.03c.1,0,0,OTHER
SPAC11D3.04c.1,0,0,OTHER
SPAC11D3.05.1,0,0,OTHER
SPAC11D3.06.1,0,0,OTHER
SPAC11D3.07c.1,0,0,OTHER
SPAC11D3.08c.1,0,0,OTHER
SPAC11D3.10.1,0,0,OTHER
SPAC11D3.11c.1,0,0,OTHER
SPAC11D3.13.1,0,0,OTHER
SPAC11D3.14c.1,0,0,OTHER
SPAC11D3.15.1,0,0,OTHER
SPAC11D3.16c.1,0,0,OTHER
SPAC11D3.17.1,0,0,OTHER
SPAC11D3.18c.1,0,0,OTHER
SPAC11D3.19.1,0,0,OTHER
SPAC11E3.01c.1,0,0,OTHER
SPAC11E3.02c.1,0,0,OTHER
SPAC11E3.03.1,0,0,OTHER
SPAC11E3.04c.1,0,0,OTHER
SPAC11E3.05.1,0,0,OTHER
SPAC11E3.06.1,0,0,OTHER
SPAC11E3.07.1,0,0,OTHER
SPAC11E3.08c.1,0,0,OTHER
SPAC11E3.09.1,0,0,OTHER
SPAC11E3.11c.1,0,0,OTHER
SPAC11E3.12.1,0,0,OTHER
SPAC11E3.14.1,0,0,OTHER
SPAC11E3.15.1,0,0,OTHER
SPAC11G7.01.1,0,0,OTHER
SPAC11G7.02.1,0,0,OTHER
SPAC11G7.03.1,0,0,OTHER
SPAC11G7.04.1,0,0,OTHER
SPAC11G7.05c.1,0,0,OTHER
SPAC11G7.06c.1,0,0,OTHER
SPAC11H11.01.1,0,0,OTHER
SPAC11H11.03c.1,0,0,OTHER
SPAC11H11.04.1,0,0,OTHER
SPAC11H11.06.1,0,0,OTHER
SPAC1250.01.1,0,0,OTHER
SPAC1250.03.1,0,0,OTHER
SPAC1250.04c.1,0,0,OTHER
SPAC1250.05.1,0,0,OTHER
SPAC1250.07.1,0,0,OTHER
SPAC1296.01c.1,0,0,OTHER
SPAC1296.02.1,0,0,OTHER
SPAC1296.04.1,0,0,OTHER
SPAC1296.05c.1,0,0,OTHER
SPAC1296.06.1,0,0,OTHER
SPAC12B10.01c.1,0,0,OTHER
SPAC12B10.03.1,0,0,OTHER
SPAC12B10.04.1,0,0,OTHER
SPAC12B10.05.1,0,0,OTHER
SPAC12B10.06c.1,0,0,OTHER
SPAC12B10.07.1,0,0,OTHER
SPAC12B10.09.1,0,0,OTHER
SPAC12B10.10.1,0,0,OTHER
SPAC12B10.12c.1,0,0,OTHER
SPAC12B10.13.1,0,0,OTHER
SPAC12B10.14c.1,0,0,OTHER
SPAC12B10.15c.1,0,0,OTHER
SPAC12G12.01c.1,0,0,OTHER
SPAC12G12.02.1,0,0,OTHER
SPAC12G12.03.1,0,0,OTHER
SPAC12G12.04.1,0,0,OTHER
SPAC12G12.05c.1,0,0,OTHER
SPAC12G12.06c.1,0,0,OTHER
SPAC12G12.07c.1,0,0,OTHER
SPAC12G12.08.1,0,0,OTHER
SPAC12G12.09.1,0,0,OTHER
SPAC12G12.10.1,0,0,OTHER
SPAC12G12.11c.1,0,0,OTHER
SPAC12G12.13c.1,0,0,OTHER
SPAC12G12.14c.1,0,0,OTHER
SPAC12G12.15.1,0,0,OTHER
SPAC12G12.16c.1,0,0,OTHER
SPAC139.01c.1,0,0,OTHER
SPAC139.02c.1,0,0,OTHER
SPAC139.03.1,0,0,OTHER
SPAC139.05.1,0,0,OTHER
SPAC139.06.1,0,0,OTHER
SPAC1399.01c.1,0,0,OTHER
SPAC1399.02.1,0,0,OTHER
SPAC1399.03.1,0,0,OTHER
SPAC1399.04c.1,0,0,OTHER
SPAC1399.05c.1,0,0,OTHER
SPAC13A11.01c.1,0,0,OTHER
SPAC13A11.03.1,0,0,OTHER
SPAC13A11.04c.1,0,0,OTHER
SPAC13A11.05.1,0,0,OTHER
SPAC13A11.06.1,0,0,OTHER
SPAC13C5.01c.1,0,0,OTHER
SPAC13C5.02.1,0,0,OTHER
SPAC13C5.03.1,0,0,OTHER
SPAC13C5.04.1,0,0,OTHER
SPAC13C5.05c.1,0,0,OTHER
SPAC13C5.07.1,0,0,OTHER
SPAC13D1.01c.1,0,0,OTHER
SPAC13D6.01.1,0,0,OTHER
SPAC13D6.02c.1,0,0,OTHER
SPAC13D6.03c.1,0,0,OTHER
SPAC13D6.04c.1,0,0,OTHER
SPAC13D6.05.1,0,0,OTHER
SPAC13F5.01c.1,0,0,OTHER
SPAC13F5.02c.1,0,0,OTHER
SPAC13F5.03c.1,0,0,OTHER
SPAC13F5.04c.1,0,0,OTHER
SPAC13F5.06c.1,0,0,OTHER
SPAC13F5.07c.1,0,0,OTHER
SPAC13G6.01c.1,0,0,OTHER
SPAC13G6.02c.1,0,0,OTHER
SPAC13G6.04.1,0,0,OTHER
SPAC13G6.05c.1,0,0,OTHER
SPAC13G6.06c.1,0,0,OTHER
SPAC13G6.07c.1,0,0,OTHER
SPAC13G6.08.1,0,0,OTHER
SPAC13G6.09.1,0,0,OTHER
SPAC13G6.12c.1,0,0,OTHER
SPAC13G6.13.1,0,0,OTHER
SPAC13G6.14.1,0,0,OTHER
SPAC13G6.15c.1,0,0,OTHER
SPAC13G7.01c.1,0,0,OTHER
SPAC13G7.02c.1,0,0,OTHER
SPAC13G7.03.1,0,0,OTHER
SPAC13G7.05.1,0,0,OTHER
SPAC13G7.06.1,0,0,OTHER
SPAC13G7.07.1,0,0,OTHER
SPAC13G7.08c.1,0,0,OTHER
SPAC13G7.09c.1,0,0,OTHER
SPAC13G7.10.1,0,0,OTHER
SPAC13G7.11.1,0,0,OTHER
SPAC13G7.12c.1,0,0,OTHER
SPAC13G7.13c.1,0,0,OTHER
SPAC140.01.1,0,0,OTHER
SPAC140.02.1,0,0,OTHER
SPAC140.03.1,0,0,OTHER
SPAC140.04.1,0,0,OTHER
SPAC1420.01c.1,0,0,OTHER
SPAC1420.02c.1,0,0,OTHER
SPAC1420.03.1,0,0,OTHER
SPAC1420.04c.1,0,0,OTHER
SPAC144.01.1,0,0,OTHER
SPAC144.02.1,0,0,OTHER
SPAC144.03.1,0,0,OTHER
SPAC144.04c.1,0,0,OTHER
SPAC144.05.1,0,0,OTHER
SPAC144.06.1,0,0,OTHER
SPAC144.07c.1,0,0,OTHER
SPAC144.08.1,0,0,OTHER
SPAC144.09c.1,0,0,OTHER
SPAC144.11.1,0,0,OTHER
SPAC144.12.1,0,0,OTHER
SPAC144.13c.1,0,0,OTHER
SPAC144.14.1,0,0,OTHER
SPAC144.15c.1,0,0,OTHER
SPAC144.16.1,0,0,OTHER
SPAC144.17c.1,0,0,OTHER
SPAC1486.01.1,0,0,OTHER
SPAC1486.03c.1,0,0,OTHER
SPAC1486.04c.1,0,0,OTHER
SPAC1486.05.1,0,0,OTHER
SPAC1486.06.1,0,0,OTHER
SPAC1486.07c.1,0,0,OTHER
SPAC1486.09.1,0,0,OTHER
SPAC1486.10.1,0,0,OTHER
SPAC1486.11.1,0,0,OTHER
SPAC14C4.01c.1,0,0,OTHER
SPAC14C4.02c.1,0,0,OTHER
SPAC14C4.03.1,0,0,OTHER
SPAC14C4.04.1,0,0,OTHER
SPAC14C4.05c.1,0,0,OTHER
SPAC14C4.06c.1,0,0,OTHER
SPAC14C4.07.1,0,0,OTHER
SPAC14C4.08.1,0,0,OTHER
SPAC14C4.10c.1,0,0,OTHER
SPAC14C4.11.1,0,0,OTHER
SPAC14C4.12c.1,0,0,OTHER
SPAC14C4.13.1,0,0,OTHER
SPAC14C4.14.1,0,0,OTHER
SPAC14C4.15c.1,0,0,OTHER
SPAC14C4.16.1,0,0,OTHER
SPAC1527.02.1,0,0,OTHER
SPAC1527.03.1,0,0,OTHER
SPAC1556.01c.1,0,0,OTHER
SPAC1556.02c.1,0,0,OTHER
SPAC1556.03.1,0,0,OTHER
SPAC1556.04c.1,0,0,OTHER
SPAC1556.05c.1,0,0,OTHER
SPAC1556.06.1,0,0,OTHER
SPAC1556.06.2,0,0,OTHER
SPAC1556.07.1,0,0,OTHER
SPAC1556.08c.1,0,0,OTHER
SPAC1565.02c.1,0,0,OTHER
SPAC1565.03.1,0,0,OTHER
SPAC1565.04c.1,0,0,OTHER
SPAC1565.05.1,0,0,OTHER
SPAC1565.06c.1,0,0,OTHER
SPAC1565.07c.1,0,0,OTHER
SPAC1565.08.1,0,0,OTHER
SPAC15A10.01.1,0,0,OTHER
SPAC15A10.02.1,0,0,OTHER
SPAC15A10.03c.1,0,0,OTHER
SPAC15A10.04c.1,0,0,OTHER
SPAC15A10.07.1,0,0,OTHER
SPAC15A10.08.1,0,0,OTHER
SPAC15A10.10.1,0,0,OTHER
SPAC15A10.11.1,0,0,OTHER
SPAC15A10.12c.1,0,0,OTHER
SPAC15A10.13.1,0,0,OTHER
SPAC15A10.15.1,0,0,OTHER
SPAC15A10.16.1,0,0,OTHER
SPAC15E1.03.1,0,0,OTHER
SPAC15E1.05c.1,0,0,OTHER
SPAC15E1.06.1,0,0,OTHER
SPAC15E1.07c.1,0,0,OTHER
SPAC15E1.08.1,0,0,OTHER
SPAC15E1.09.1,0,0,OTHER
SPAC15E1.10.1,0,0,OTHER
SPAC15F9.01c.1,0,0,OTHER
SPAC15F9.02.1,0,0,OTHER
SPAC15F9.03c.1,0,0,OTHER
SPAC16.01.1,0,0,OTHER
SPAC16.02c.1,0,0,OTHER
SPAC16.03c.1,0,0,OTHER
SPAC16.04.1,0,0,OTHER
SPAC16.05c.1,0,0,OTHER
SPAC1610.01.1,0,0,OTHER
SPAC1610.02c.1,0,0,OTHER
SPAC1610.03c.1,0,0,OTHER
SPAC1610.04.1,0,0,OTHER
SPAC1635.01.1,0,0,OTHER
SPAC1639.01c.1,0,0,OTHER
SPAC167.03c.1,0,0,OTHER
SPAC167.04.1,0,0,OTHER
SPAC167.05.1,0,0,OTHER
SPAC167.06c.1,0,0,OTHER
SPAC167.07c.1,0,0,OTHER
SPAC167.08.1,0,0,OTHER
SPAC1687.01.1,0,0,OTHER
SPAC1687.03c.1,0,0,OTHER
SPAC1687.04.1,0,0,OTHER
SPAC1687.05.1,0,0,OTHER
SPAC1687.06c.1,0,0,OTHER
SPAC1687.09.1,0,0,OTHER
SPAC1687.10.1,0,0,OTHER
SPAC1687.11.1,0,0,OTHER
SPAC1687.12c.1,0,0,OTHER
SPAC1687.13c.1,0,0,OTHER
SPAC1687.14c.1,0,0,OTHER
SPAC1687.15.1,0,0,OTHER
SPAC1687.18c.1,0,0,OTHER
SPAC1687.19c.1,0,0,OTHER
SPAC1687.20c.1,0,0,OTHER
SPAC1687.21.1,0,0,OTHER
SPAC1687.22c.1,0,0,OTHER
SPAC1687.23c.1,0,0,OTHER
SPAC16A10.01.1,0,0,OTHER
SPAC16A10.02.1,0,0,OTHER
SPAC16A10.03c.1,0,0,OTHER
SPAC16A10.04.1,0,0,OTHER
SPAC16A10.05c.1,0,0,OTHER
SPAC16A10.06c.1,0,0,OTHER
SPAC16A10.07c.1,0,0,OTHER
SPAC16A10.08c.1,0,0,OTHER
SPAC16C9.01c.1,0,0,OTHER
SPAC16C9.02c.1,0,0,OTHER
SPAC16C9.03.1,0,0,OTHER
SPAC16C9.04c.1,0,0,OTHER
SPAC16C9.05.1,0,0,OTHER
SPAC16C9.06c.1,0,0,OTHER
SPAC16C9.07.1,0,0,OTHER
SPAC16E8.01.1,0,0,OTHER
SPAC16E8.03.1,0,0,OTHER
SPAC16E8.04c.1,0,0,OTHER
SPAC16E8.06c.1,0,0,OTHER
SPAC16E8.07c.1,0,0,OTHER
SPAC16E8.08.1,0,0,OTHER
SPAC16E8.09.1,0,0,OTHER
SPAC16E8.10c.1,0,0,OTHER
SPAC16E8.11c.1,0,0,OTHER
SPAC16E8.12c.1,0,0,OTHER
SPAC16E8.13.1,0,0,OTHER
SPAC16E8.14c.1,0,0,OTHER
SPAC16E8.15.1,0,0,OTHER
SPAC16E8.16.1,0,0,OTHER
SPAC16E8.17c.1,0,0,OTHER
SPAC16E8.18.1,0,0,OTHER
SPAC16E8.18c.1,0,0,OTHER
SPAC1705.02.1,0,0,OTHER
SPAC1751.01c.1,0,0,OTHER
SPAC1751.02c.1,0,0,OTHER
SPAC1751.03.1,0,0,OTHER
SPAC1751.04.1,0,0,OTHER
SPAC1782.01.1,0,0,OTHER
SPAC1782.03.1,0,0,OTHER
SPAC1782.04.1,0,0,OTHER
SPAC1782.05.1,0,0,OTHER
SPAC1782.06c.1,0,0,OTHER
SPAC1782.07.1,0,0,OTHER
SPAC1782.08c.1,0,0,OTHER
SPAC1782.09c.1,0,0,OTHER
SPAC1782.10c.1,0,0,OTHER
SPAC1782.11.1,0,0,OTHER
SPAC1783.01.1,0,0,OTHER
SPAC1783.03.1,0,0,OTHER
SPAC1783.04c.1,0,0,OTHER
SPAC1783.05.1,0,0,OTHER
SPAC1783.06c.1,0,0,OTHER
SPAC1783.07c.1,0,0,OTHER
SPAC1783.08c.1,0,0,OTHER
SPAC1786.01c.1,0,0,OTHER
SPAC1786.04.1,0,0,OTHER
SPAC17A2.01.1,0,0,OTHER
SPAC17A2.03c.1,0,0,OTHER
SPAC17A2.04c.1,0,0,OTHER
SPAC17A2.05.1,0,0,OTHER
SPAC17A2.06c.1,0,0,OTHER
SPAC17A2.07c.1,0,0,OTHER
SPAC17A2.08c.1,0,0,OTHER
SPAC17A2.09c.1,0,0,OTHER
SPAC17A2.11.1,0,0,OTHER
SPAC17A2.12.1,0,0,OTHER
SPAC17A2.13c.1,0,0,OTHER
SPAC17A2.14.1,0,0,OTHER
SPAC17A5.01.1,0,0,OTHER
SPAC17A5.02c.1,0,0,OTHER
SPAC17A5.03.1,0,0,OTHER
SPAC17A5.05c.1,0,0,OTHER
SPAC17A5.06.1,0,0,OTHER
SPAC17A5.07c.1,0,0,OTHER
SPAC17A5.09c.1,0,0,OTHER
SPAC17A5.10.1,0,0,OTHER
SPAC17A5.11.1,0,0,OTHER
SPAC17A5.12.1,0,0,OTHER
SPAC17A5.13.1,0,0,OTHER
SPAC17A5.14.1,0,0,OTHER
SPAC17A5.15c.1,0,0,OTHER
SPAC17A5.16.1,0,0,OTHER
SPAC17A5.18c.1,0,0,OTHER
SPAC17A5.19.1,0,0,OTHER
SPAC17C9.01c.1,0,0,OTHER
SPAC17C9.02c.1,0,0,OTHER
SPAC17C9.03.1,0,0,OTHER
SPAC17C9.05c.1,0,0,OTHER
SPAC17C9.06.1,0,0,OTHER
SPAC17C9.09c.1,0,0,OTHER
SPAC17C9.11c.1,0,0,OTHER
SPAC17C9.12.1,0,0,OTHER
SPAC17C9.13c.1,0,0,OTHER
SPAC17C9.14.1,0,0,OTHER
SPAC17C9.15c.1,0,0,OTHER
SPAC17C9.16c.1,0,0,OTHER
SPAC17D4.01.1,0,0,OTHER
SPAC17D4.02.1,0,0,OTHER
SPAC17D4.03c.1,0,0,OTHER
SPAC17D4.04.1,0,0,OTHER
SPAC17G6.04c.1,0,0,OTHER
SPAC17G6.05c.1,0,0,OTHER
SPAC17G6.06.1,0,0,OTHER
SPAC17G6.07c.1,0,0,OTHER
SPAC17G6.08.1,0,0,OTHER
SPAC17G6.09.1,0,0,OTHER
SPAC17G6.10.1,0,0,OTHER
SPAC17G6.11c.1,0,0,OTHER
SPAC17G6.12.1,0,0,OTHER
SPAC17G6.13.1,0,0,OTHER
SPAC17G6.14c.1,0,0,OTHER
SPAC17G6.15c.1,0,0,OTHER
SPAC17G6.16c.1,0,0,OTHER
SPAC17G6.17.1,0,0,OTHER
SPAC17G8.01c.1,0,0,OTHER
SPAC17G8.02.1,0,0,OTHER
SPAC17G8.03c.1,0,0,OTHER
SPAC17G8.04c.1,0,0,OTHER
SPAC17G8.05.1,0,0,OTHER
SPAC17G8.06c.1,0,0,OTHER
SPAC17G8.07.1,0,0,OTHER
SPAC17G8.09.1,0,0,OTHER
SPAC17G8.10c.1,0,0,OTHER
SPAC17G8.12.1,0,0,OTHER
SPAC17G8.13c.1,0,0,OTHER
SPAC17G8.14c.1,0,0,OTHER
SPAC17G8.15.1,0,0,OTHER
SPAC17H9.02.1,0,0,OTHER
SPAC17H9.03c.1,0,0,OTHER
SPAC17H9.04c.1,0,0,OTHER
SPAC17H9.05.1,0,0,OTHER
SPAC17H9.06c.1,0,0,OTHER
SPAC17H9.07.1,0,0,OTHER
SPAC17H9.08.1,0,0,OTHER
SPAC17H9.09c.1,0,0,OTHER
SPAC17H9.10c.1,0,0,OTHER
SPAC17H9.11.1,0,0,OTHER
SPAC17H9.13c.1,0,0,OTHER
SPAC17H9.16.1,0,0,OTHER
SPAC17H9.17c.1,0,0,OTHER
SPAC17H9.18c.1,0,0,OTHER
SPAC17H9.19c.1,0,0,OTHER
SPAC17H9.20.1,0,0,OTHER
SPAC1805.01c.1,0,0,OTHER
SPAC1805.02c.1,0,0,OTHER
SPAC1805.03c.1,0,0,OTHER
SPAC1805.04.1,0,0,OTHER
SPAC1805.05.1,0,0,OTHER
SPAC1805.06c.1,0,0,OTHER
SPAC1805.07c.1,0,0,OTHER
SPAC1805.08.1,0,0,OTHER
SPAC1805.09c.1,0,0,OTHER
SPAC1805.10.1,0,0,OTHER
SPAC1805.11c.1,0,0,OTHER
SPAC1805.12c.1,0,0,OTHER
SPAC1805.13.1,0,0,OTHER
SPAC1805.14.1,0,0,OTHER
SPAC1805.15c.1,0,0,OTHER
SPAC1805.16c.1,0,0,OTHER
SPAC1805.17.1,0,0,OTHER
SPAC1805.18.1,0,0,OTHER
SPAC1834.01.1,0,0,OTHER
SPAC1834.02.1,0,0,OTHER
SPAC1834.03c.1,0,0,OTHER
SPAC1834.04.1,0,0,OTHER
SPAC1834.06c.1,0,0,OTHER
SPAC1834.07.1,0,0,OTHER
SPAC1834.08.1,0,0,OTHER
SPAC1834.09.1,0,0,OTHER
SPAC1834.11c.1,0,0,OTHER
SPAC1834.13.1,0,0,OTHER
SPAC1851.03.1,0,0,OTHER
SPAC1851.04c.1,0,0,OTHER
SPAC186.02c.1,0,0,OTHER
SPAC186.04c.1,0,0,OTHER
SPAC186.05c.1,0,0,OTHER
SPAC186.06.1,0,0,OTHER
SPAC186.07c.1,0,0,OTHER
SPAC186.09.1,0,0,OTHER
SPAC18B11.02c.1,0,0,OTHER
SPAC18B11.04.1,0,0,OTHER
SPAC18B11.05.1,0,0,OTHER
SPAC18B11.06.1,0,0,OTHER
SPAC18B11.07c.1,0,0,OTHER
SPAC18B11.09c.1,0,0,OTHER
SPAC18B11.10.1,0,0,OTHER
SPAC18B11.11.1,0,0,OTHER
SPAC18G6.01c.1,0,0,OTHER
SPAC18G6.02c.1,0,0,OTHER
SPAC18G6.03.1,0,0,OTHER
SPAC18G6.04c.1,0,0,OTHER
SPAC18G6.05c.1,0,0,OTHER
SPAC18G6.06.1,0,0,OTHER
SPAC18G6.07c.1,0,0,OTHER
SPAC18G6.09c.1,0,0,OTHER
SPAC18G6.10.1,0,0,OTHER
SPAC18G6.11c.1,0,0,OTHER
SPAC18G6.12c.1,0,0,OTHER
SPAC18G6.13.1,0,0,OTHER
SPAC18G6.14c.1,0,0,OTHER
SPAC18G6.15.1,0,0,OTHER
SPAC1952.02.1,0,0,OTHER
SPAC1952.03.1,0,0,OTHER
SPAC1952.04c.1,0,0,OTHER
SPAC1952.05.1,0,0,OTHER
SPAC1952.06c.1,0,0,OTHER
SPAC1952.07.1,0,0,OTHER
SPAC1952.08c.1,0,0,OTHER
SPAC1952.09c.1,0,0,OTHER
SPAC1952.11c.1,0,0,OTHER
SPAC1952.12c.1,0,0,OTHER
SPAC1952.13.1,0,0,OTHER
SPAC1952.14c.1,0,0,OTHER
SPAC1952.15c.1,0,0,OTHER
SPAC1952.16.1,0,0,OTHER
SPAC1952.17c.1,0,0,OTHER
SPAC19A8.01c.1,0,0,OTHER
SPAC19A8.02.1,0,0,OTHER
SPAC19A8.03.1,0,0,OTHER
SPAC19A8.05c.1,0,0,OTHER
SPAC19A8.06.1,0,0,OTHER
SPAC19A8.07c.1,0,0,OTHER
SPAC19A8.08.1,0,0,OTHER
SPAC19A8.10.1,0,0,OTHER
SPAC19A8.11c.1,0,0,OTHER
SPAC19A8.12.1,0,0,OTHER
SPAC19A8.13.1,0,0,OTHER
SPAC19A8.15.1,0,0,OTHER
SPAC19A8.16.1,0,0,OTHER
SPAC19B12.01.1,0,0,OTHER
SPAC19B12.03.1,0,0,OTHER
SPAC19B12.04.1,0,0,OTHER
SPAC19B12.05c.1,0,0,OTHER
SPAC19B12.07c.1,0,0,OTHER
SPAC19B12.08.1,0,0,OTHER
SPAC19B12.09.1,0,0,OTHER
SPAC19B12.10.1,0,0,OTHER
SPAC19B12.11c.1,0,0,OTHER
SPAC19B12.12c.1,0,0,OTHER
SPAC19B12.13.1,0,0,OTHER
SPAC19D5.01.1,0,0,OTHER
SPAC19D5.03.1,0,0,OTHER
SPAC19D5.04.1,0,0,OTHER
SPAC19D5.05c.1,0,0,OTHER
SPAC19D5.06c.1,0,0,OTHER
SPAC19D5.07.1,0,0,OTHER
SPAC19D5.09c.1,0,0,OTHER
SPAC19D5.11c.1,0,0,OTHER
SPAC19E9.01c.1,0,0,OTHER
SPAC19E9.02.1,0,0,OTHER
SPAC19E9.03.1,0,0,OTHER
SPAC19G12.01c.1,0,0,OTHER
SPAC19G12.02c.1,0,0,OTHER
SPAC19G12.03.1,0,0,OTHER
SPAC19G12.04.1,0,0,OTHER
SPAC19G12.05.1,0,0,OTHER
SPAC19G12.06c.1,0,0,OTHER
SPAC19G12.07c.1,0,0,OTHER
SPAC19G12.08.1,0,0,OTHER
SPAC19G12.09.1,0,0,OTHER
SPAC19G12.11.1,0,0,OTHER
SPAC19G12.12.1,0,0,OTHER
SPAC19G12.13c.1,0,0,OTHER
SPAC19G12.14.1,0,0,OTHER
SPAC19G12.15c.1,0,0,OTHER
SPAC19G12.17.1,0,0,OTHER
SPAC1A6.01c.1,0,0,OTHER
SPAC1A6.02.1,0,0,OTHER
SPAC1A6.05c.1,0,0,OTHER
SPAC1A6.07.1,0,0,OTHER
SPAC1A6.08c.1,0,0,OTHER
SPAC1A6.09c.1,0,0,OTHER
SPAC1A6.11.1,0,0,OTHER
SPAC1B1.01.1,0,0,OTHER
SPAC1B1.02c.1,0,0,OTHER
SPAC1B1.03c.1,0,0,OTHER
SPAC1B1.04c.1,0,0,OTHER
SPAC1B2.02c.1,0,0,OTHER
SPAC1B2.03c.1,0,0,OTHER
SPAC1B2.04.1,0,0,OTHER
SPAC1B2.05.1,0,0,OTHER
SPAC1B3.01c.1,0,0,OTHER
SPAC1B3.02c.1,0,0,OTHER
SPAC1B3.03c.1,0,0,OTHER
SPAC1B3.04c.1,0,0,OTHER
SPAC1B3.05.1,0,0,OTHER
SPAC1B3.06c.1,0,0,OTHER
SPAC1B3.07c.1,0,0,OTHER
SPAC1B3.08.1,0,0,OTHER
SPAC1B3.09c.1,0,0,OTHER
SPAC1B3.11c.1,0,0,OTHER
SPAC1B3.12c.1,0,0,OTHER
SPAC1B3.13.1,0,0,OTHER
SPAC1B3.15c.1,0,0,OTHER
SPAC1B3.16c.1,0,0,OTHER
SPAC1B3.17.1,0,0,OTHER
SPAC1B3.20.1,0,0,OTHER
SPAC1B9.02c.1,0,0,OTHER
SPAC1B9.03c.1,0,0,OTHER
SPAC1D4.01.1,0,0,OTHER
SPAC1D4.02c.1,0,0,OTHER
SPAC1D4.03c.1,0,0,OTHER
SPAC1D4.04.1,0,0,OTHER
SPAC1D4.06c.1,0,0,OTHER
SPAC1D4.09c.1,0,0,OTHER
SPAC1D4.10.1,0,0,OTHER
SPAC1D4.11c.1,0,0,OTHER
SPAC1D4.12.1,0,0,OTHER
SPAC1D4.13.1,0,0,OTHER
SPAC1D4.14.1,0,0,OTHER
SPAC1F12.02c.1,0,0,OTHER
SPAC1F12.04c.1,0,0,OTHER
SPAC1F12.05.1,0,0,OTHER
SPAC1F12.06c.1,0,0,OTHER
SPAC1F12.07.1,0,0,OTHER
SPAC1F12.08.1,0,0,OTHER
SPAC1F12.09.1,0,0,OTHER
SPAC1F12.10c.1,0,0,OTHER
SPAC1F3.01.1,0,0,OTHER
SPAC1F3.02c.1,0,0,OTHER
SPAC1F3.03.1,0,0,OTHER
SPAC1F3.04c.1,0,0,OTHER
SPAC1F3.05.1,0,0,OTHER
SPAC1F3.06c.1,0,0,OTHER
SPAC1F3.07c.1,0,0,OTHER
SPAC1F3.08c.1,0,0,OTHER
SPAC1F3.09.1,0,0,OTHER
SPAC1F3.10c.1,0,0,OTHER
SPAC1F5.04c.1,0,0,OTHER
SPAC1F5.05c.1,0,0,OTHER
SPAC1F5.09c.1,0,0,OTHER
SPAC1F5.10.1,0,0,OTHER
SPAC1F5.11c.1,0,0,OTHER
